OBJECTID,DateTime,PlatformType,Speed_km_hr,Distance_1_sec,PlatformName,SymbologyCode,EstimatedPoints,BEARING,POINT_X,POINT_Y,POINT_Z,DateTimeSim,COUNTSim,ORIG_FID,x_Rounded,y_Rounded
717,,1,250,69.44444444, ,,353.1356266,177.2734863,151.1305191,-33.98472289,300,2024-07-06 14:50:56,718,717,151.13051,-33.98472
718,,1,250,69.44444444, ,,353.1356266,177.2737902,151.1305324,-33.98524005,300,2024-07-06 14:50:57,719,718,151.13053,-33.98524
719,,1,250,69.44444444, ,,353.1356266,177.2737227,151.1305457,-33.9857572,300,2024-07-06 14:50:58,720,719,151.13054,-33.98575
720,,1,250,69.44444444, ,,353.1356266,177.2736722,151.1305590,-33.98627434,300,2024-07-06 14:50:59,721,720,151.13055,-33.98627
721,,1,250,69.44444444, ,,353.1356266,177.2736051,151.1305722,-33.98679149,300,2024-07-06 14:51:00,722,721,151.13057,-33.98679
722,,1,250,69.44444444, ,,353.1356266,177.273555,151.1305855,-33.98730863,300,2024-07-06 14:51:01,723,722,151.13058,-33.9873
723,,1,250,69.44444444, ,,353.1356266,177.2738395,151.1305988,-33.98782576,300,2024-07-06 14:51:02,724,723,151.13059,-33.98782
724,,1,250,69.44444444, ,,353.1356266,177.2738201,151.1306120,-33.9883429,300,2024-07-06 14:51:03,725,724,151.13061,-33.98834
725,,1,250,69.44444444, ,,353.1356266,177.2737224,151.1306253,-33.98886003,300,2024-07-06 14:51:04,726,725,151.13062,-33.98886
726,,1,250,69.44444444, ,,353.1356266,177.2736557,151.1306386,-33.98937716,300,2024-07-06 14:51:05,727,726,151.13063,-33.98937
727,,1,250,69.44444444, ,,353.1356266,177.2739548,151.1306518,-33.98989428,300,2024-07-06 14:51:06,728,727,151.13065,-33.98989
728,,1,250,69.44444444, ,,353.1356266,177.2735398,151.1306651,-33.9904114,300,2024-07-06 14:51:07,729,728,151.13066,-33.99041
729,,1,250,69.44444444, ,,353.1356266,177.2734903,151.1306784,-33.99092852,300,2024-07-06 14:51:08,730,729,151.13067,-33.99092
730,,1,250,69.44444444, ,,353.1356266,177.2737717,151.1306917,-33.99144564,300,2024-07-06 14:51:09,731,730,151.13069,-33.99144
731,,1,250,69.44444444, ,,353.1356266,177.2738145,151.1307049,-33.99196275,300,2024-07-06 14:51:10,732,731,151.13070,-33.99196
732,,1,250,69.44444444, ,,353.1356266,177.2736578,151.1309178,-33.99237088,300,2024-07-06 14:51:11,733,732,151.13091,-33.99237
733,,1,250,69.44444444, ,,353.1356266,177.2736578,151.1314855,-33.99258526,300,2024-07-06 14:51:12,734,733,151.13148,-33.99258
734,,1,250,69.44444444, ,,353.1356266,113.1985506,151.1320532,-33.99279964,300,2024-07-06 14:51:13,735,734,151.13205,-33.99279
735,,1,250,69.44444444, ,,353.1356266,113.1986303,151.1326209,-33.99301402,300,2024-07-06 14:51:14,736,735,151.13262,-33.99301
736,,1,250,69.44444444, ,,353.1356266,113.1986303,151.1331887,-33.9932284,300,2024-07-06 14:51:15,737,736,151.13318,-33.99322
737,,1,250,69.44444444, ,,353.1356266,113.1982077,151.1337564,-33.99344278,300,2024-07-06 14:51:16,738,737,151.13375,-33.99344
738,,1,250,69.44444444, ,,353.1356266,113.1984723,151.1343241,-33.99365716,300,2024-07-06 14:51:17,739,738,151.13432,-33.99365
739,,1,250,69.44444444, ,,353.1356266,113.1985512,151.1348918,-33.99387153,300,2024-07-06 14:51:18,740,739,151.13489,-33.99387
740,,1,250,69.44444444, ,,353.1356266,113.1985122,151.1354595,-33.99408591,300,2024-07-06 14:51:19,741,740,151.13545,-33.99408
741,,1,250,69.44444444, ,,353.1356266,113.1985122,151.1360273,-33.99430028,300,2024-07-06 14:51:20,742,741,151.13602,-33.9943
742,,1,250,69.44444444, ,,353.1356266,113.19861,151.1365950,-33.99451466,300,2024-07-06 14:51:21,743,742,151.13659,-33.99451
743,,1,250,69.44444444, ,,353.1356266,113.1987458,151.1371627,-33.99472903,300,2024-07-06 14:51:22,744,743,151.13716,-33.99472
744,,1,250,69.44444444, ,,353.1356266,113.1985518,151.1377304,-33.99494341,300,2024-07-06 14:51:23,745,744,151.13773,-33.99494
745,,1,250,69.44444444, ,,353.1356266,113.1985133,151.1382982,-33.99515778,300,2024-07-06 14:51:24,746,745,151.13829,-33.99515
746,,1,250,69.44444444, ,,353.1356266,113.1985133,151.1388659,-33.99537215,300,2024-07-06 14:51:25,747,746,151.13886,-33.99537
747,,1,250,69.44444444, ,,353.1356266,113.1985517,151.1394336,-33.99558653,300,2024-07-06 14:51:26,748,747,151.13943,-33.99558
748,,1,250,69.44444444, ,,353.1356266,113.1984757,151.1400013,-33.9958009,300,2024-07-06 14:51:27,749,748,151.14000,-33.9958
749,,1,250,69.44444444, ,,353.1356266,113.1985523,151.1405690,-33.99601527,300,2024-07-06 14:51:28,750,749,151.14056,-33.99601
750,,1,250,69.44444444, ,,353.1356266,113.1986286,151.1411368,-33.99622964,300,2024-07-06 14:51:29,751,750,151.14113,-33.99622
751,,1,250,69.44444444, ,,353.1356266,113.1985905,151.1417045,-33.99644401,300,2024-07-06 14:51:30,752,751,151.14170,-33.99644
752,,1,250,69.44444444, ,,353.1356266,113.1985905,151.1422722,-33.99665838,300,2024-07-06 14:51:31,753,752,151.14227,-33.99665
753,,1,250,69.44444444, ,,353.1356266,113.1987481,151.1428399,-33.99687275,300,2024-07-06 14:51:32,754,753,151.14283,-33.99687
754,,1,250,69.44444444, ,,353.1356266,113.1985529,151.1434076,-33.99708712,300,2024-07-06 14:51:33,755,754,151.14340,-33.99708
755,,1,250,69.44444444, ,,353.1356266,111.705475,151.1439754,-33.99730149,300,2024-07-06 14:51:34,756,755,151.14397,-33.9973
756,,1,250,69.44444444, ,,353.1356266,111.7054698,151.1445431,-33.99751585,300,2024-07-06 14:51:35,757,756,151.14454,-33.99751
757,,1,250,69.44444444, ,,353.1356266,111.7055682,151.1451108,-33.99773022,300,2024-07-06 14:51:36,758,757,151.14511,-33.99773
758,,1,250,69.44444444, ,,353.1356266,111.7055407,151.1456785,-33.99794459,300,2024-07-06 14:51:37,759,758,151.14567,-33.99794
759,,1,250,69.44444444, ,,353.1356266,111.7055247,151.1462463,-33.99815895,300,2024-07-06 14:51:38,760,759,151.14624,-33.99815
760,,1,250,69.44444444, ,,353.1356266,111.7053813,151.1468140,-33.99837332,300,2024-07-06 14:51:39,761,760,151.14681,-33.99837
761,,1,250,69.44444444, ,,353.1356266,111.7054886,151.1473817,-33.99858768,300,2024-07-06 14:51:40,762,761,151.14738,-33.99858
762,,1,250,69.44444444, ,,353.1356266,111.7054886,151.1479494,-33.99880205,300,2024-07-06 14:51:41,763,762,151.14794,-33.9988
763,,1,250,69.44444444, ,,353.1356266,111.7053481,151.1485171,-33.99901641,300,2024-07-06 14:51:42,764,763,151.14851,-33.99901
764,,1,250,69.44444444, ,,353.1356266,111.7053223,151.1490849,-33.99923078,300,2024-07-06 14:51:43,765,764,151.14908,-33.99923
765,,1,250,69.44444444, ,,353.1356266,111.705318,151.1496526,-33.99944514,300,2024-07-06 14:51:44,766,765,151.14965,-33.99944
766,,1,250,69.44444444, ,,353.1356266,111.7055115,151.1502203,-33.9996595,300,2024-07-06 14:51:45,767,766,151.15022,-33.99965
767,,1,250,69.44444444, ,,353.1356266,111.7055064,151.1507880,-33.99987386,300,2024-07-06 14:51:46,768,767,151.15078,-33.99987
768,,1,250,69.44444444, ,,353.1356266,111.7055064,151.1513557,-34.00008822,300,2024-07-06 14:51:47,769,768,151.15135,-34.00008
769,,1,250,69.44444444, ,,353.1356266,111.7054463,151.1519235,-34.00030258,300,2024-07-06 14:51:48,770,769,151.15192,-34.0003
770,,1,250,69.44444444, ,,353.1356266,111.7054415,151.1524912,-34.00051694,300,2024-07-06 14:51:49,771,770,151.15249,-34.00051
771,,1,250,69.44444444, ,,353.1356266,111.7053401,151.1530589,-34.0007313,300,2024-07-06 14:51:50,772,771,151.15305,-34.00073
772,,1,250,69.44444444, ,,353.1356266,111.7052865,151.1536266,-34.00094566,300,2024-07-06 14:51:51,773,772,151.15362,-34.00094
773,,1,250,69.44444444, ,,353.1356266,111.7052865,151.1541944,-34.00116002,300,2024-07-06 14:51:52,774,773,151.15419,-34.00116
774,,1,250,69.44444444, ,,353.1356266,111.7054228,151.1547621,-34.00137438,300,2024-07-06 14:51:53,775,774,151.15476,-34.00137
775,,1,250,69.44444444, ,,353.1356266,111.7053696,151.1553298,-34.00158874,300,2024-07-06 14:51:54,776,775,151.15532,-34.00158
776,,1,250,69.44444444, ,,353.1356266,111.7053653,151.1558975,-34.00180309,300,2024-07-06 14:51:55,777,776,151.15589,-34.0018
777,,1,250,69.44444444, ,,353.1356266,111.7054551,151.1564652,-34.00201745,300,2024-07-06 14:51:56,778,777,151.15646,-34.00201
778,,1,250,69.44444444, ,,353.1356266,111.7054551,151.1570330,-34.00223181,300,2024-07-06 14:51:57,779,778,151.15703,-34.00223
779,,1,250,69.44444444, ,,353.1356266,111.7052688,151.1576007,-34.00244616,300,2024-07-06 14:51:58,780,779,151.15760,-34.00244
780,,1,250,69.44444444, ,,353.1356266,111.7054878,151.1581684,-34.00266052,300,2024-07-06 14:51:59,781,780,151.15816,-34.00266
781,,1,250,69.44444444, ,,353.1356266,111.705254,151.1587704,-34.00271285,300,2024-07-06 14:52:00,782,781,151.15877,-34.00271
782,,1,250,69.44444444, ,,353.1356266,82.450689,151.1593922,-34.00267137,300,2024-07-06 14:52:01,783,782,151.15939,-34.00267
783,,1,250,69.44444444, ,,353.1356266,82.450689,151.1600140,-34.0026299,300,2024-07-06 14:52:02,784,783,151.16001,-34.00262
784,,1,250,69.44444444, ,,353.1356266,82.45039697,151.1606358,-34.00258842,300,2024-07-06 14:52:03,785,784,151.16063,-34.00258
785,,1,250,69.44444444, ,,353.1356266,82.45051457,151.1612577,-34.00254694,300,2024-07-06 14:52:04,786,785,151.16125,-34.00254
786,,1,250,69.44444444, ,,353.1356266,82.45067392,151.1618795,-34.00250547,300,2024-07-06 14:52:05,787,786,151.16187,-34.0025
787,,1,250,69.44444444, ,,353.1356266,82.45063895,151.1625013,-34.00246399,300,2024-07-06 14:52:06,788,787,151.16250,-34.00246
788,,1,250,69.44444444, ,,353.1356266,82.45063895,151.1631231,-34.00242251,300,2024-07-06 14:52:07,789,788,151.16312,-34.00242
789,,1,250,69.44444444, ,,353.1356266,82.45049802,151.1637449,-34.00238103,300,2024-07-06 14:52:08,790,789,151.16374,-34.00238
790,,1,250,69.44444444, ,,353.1356266,82.45042713,151.1643668,-34.00233956,300,2024-07-06 14:52:09,791,790,151.16436,-34.00233
791,,1,250,69.44444444, ,,353.1356266,82.4505879,151.1649886,-34.00229808,300,2024-07-06 14:52:10,792,791,151.16498,-34.00229
792,,1,250,69.44444444, ,,353.1356266,82.4505879,151.1656104,-34.0022566,300,2024-07-06 14:52:11,793,792,151.16561,-34.00225
793,,1,250,69.44444444, ,,353.1356266,82.4505879,151.1662322,-34.00221513,300,2024-07-06 14:52:12,794,793,151.16623,-34.00221
794,,1,250,69.44444444, ,,353.1356266,82.45040973,151.1668541,-34.00217365,300,2024-07-06 14:52:13,795,794,151.16685,-34.00217
795,,1,250,69.44444444, ,,353.1356266,82.45060745,151.1674759,-34.00213217,300,2024-07-06 14:52:14,796,795,151.16747,-34.00213
796,,1,250,69.44444444, ,,353.1356266,82.45053594,151.1680977,-34.0020907,300,2024-07-06 14:52:15,797,796,151.16809,-34.00209
797,,1,250,69.44444444, ,,353.1356266,82.45053594,151.1687195,-34.00204922,300,2024-07-06 14:52:16,798,797,151.16871,-34.00204
798,,1,250,69.44444444, ,,353.1356266,82.45067727,151.1693413,-34.00200774,300,2024-07-06 14:52:17,799,798,151.16934,-34.002
799,,1,250,69.44444444, ,,353.1356266,82.45059132,151.1699632,-34.00196626,300,2024-07-06 14:52:18,800,799,151.16996,-34.00196
800,,1,250,69.44444444, ,,353.1356266,82.45059132,151.1705850,-34.00192479,300,2024-07-06 14:52:19,801,800,151.17058,-34.00192
801,,1,250,69.44444444, ,,353.1356266,82.45073652,151.1712068,-34.00188331,300,2024-07-06 14:52:20,802,801,151.17120,-34.00188
802,,1,250,69.44444444, ,,353.1356266,82.45073575,151.1718286,-34.00184183,300,2024-07-06 14:52:21,803,802,151.17182,-34.00184
803,,1,250,69.44444444, ,,353.1356266,82.45073575,151.1724504,-34.00180036,300,2024-07-06 14:52:22,804,803,151.17245,-34.0018
804,,1,250,69.44444444, ,,353.1356266,82.45032293,151.1730723,-34.00175888,300,2024-07-06 14:52:23,805,804,151.17307,-34.00175
805,,1,250,69.44444444, ,,353.1356266,82.45061706,151.1736941,-34.0017174,300,2024-07-06 14:52:24,806,805,151.17369,-34.00171
806,,1,250,69.44444444, ,,353.1356266,82.4505396,151.1743159,-34.00167592,300,2024-07-06 14:52:25,807,806,151.17431,-34.00167
807,,1,250,69.44444444, ,,353.1356266,82.45053977,151.1749377,-34.00163445,300,2024-07-06 14:52:26,808,807,151.17493,-34.00163
808,,1,250,69.44444444, ,,353.1356266,82.4504634,151.1755595,-34.00159297,300,2024-07-06 14:52:27,809,808,151.17555,-34.00159
809,,1,250,69.44444444, ,,353.1356266,82.45042584,151.1761814,-34.00155149,300,2024-07-06 14:52:28,810,809,151.17618,-34.00155
810,,1,250,69.44444444, ,,353.1356266,82.45067476,151.1768032,-34.00151002,300,2024-07-06 14:52:29,811,810,151.17680,-34.00151
811,,1,250,69.44444444, ,,353.1356266,82.45063657,151.1774250,-34.00146854,300,2024-07-06 14:52:30,812,811,151.17742,-34.00146
812,,1,250,69.44444444, ,,353.1356266,82.45050643,151.1780468,-34.00142706,300,2024-07-06 14:52:31,813,812,151.17804,-34.00142
813,,1,250,69.44444444, ,,353.1356266,83.29012949,151.1786686,-34.00138558,300,2024-07-06 14:52:32,814,813,151.17866,-34.00138
814,,1,250,69.44444444, ,,353.1356266,83.29012949,151.1792905,-34.00134411,300,2024-07-06 14:52:33,815,814,151.17929,-34.00134
815,,1,250,69.44444444, ,,353.1356266,83.29012827,151.1799123,-34.00130263,300,2024-07-06 14:52:34,816,815,151.17991,-34.0013
816,,1,250,69.44444444, ,,353.1356266,83.29019803,151.1805341,-34.00126115,300,2024-07-06 14:52:35,817,816,151.18053,-34.00126
817,,1,250,69.44444444, ,,353.1356266,83.29019803,151.1811559,-34.00121967,300,2024-07-06 14:52:36,818,817,151.18115,-34.00121
818,,1,250,69.44444444, ,,353.1356266,83.29033456,151.1817777,-34.0011782,300,2024-07-06 14:52:37,819,818,151.18177,-34.00117
819,,1,250,69.44444444, ,,353.1356266,83.29033456,151.1823010,-34.00100889,300,2024-07-06 14:52:38,820,819,151.18230,-34.001
820,,1,250,69.44444444, ,,353.1356266,30.61859087,151.1826073,-34.00055835,300,2024-07-06 14:52:39,821,820,151.18260,-34.00055
821,,1,250,69.44444444, ,,353.1356266,30.61865632,151.1829136,-34.00010781,300,2024-07-06 14:52:40,822,821,151.18291,-34.0001
822,,1,250,69.44444444, ,,353.1356266,30.61847089,151.1832199,-33.99965727,300,2024-07-06 14:52:41,823,822,151.18321,-33.99965
823,,1,250,69.44444444, ,,353.1356266,30.61853633,151.1835262,-33.99920673,300,2024-07-06 14:52:42,824,823,151.18352,-33.9992
824,,1,250,69.44444444, ,,353.1356266,30.61853633,151.1838325,-33.99875618,300,2024-07-06 14:52:43,825,824,151.18383,-33.99875
825,,1,250,69.44444444, ,,353.1356266,30.61865575,151.1841388,-33.99830563,300,2024-07-06 14:52:44,826,825,151.18413,-33.9983
826,,1,250,69.44444444, ,,353.1356266,30.61853334,151.1844451,-33.99785508,300,2024-07-06 14:52:45,827,826,151.18444,-33.99785
827,,1,250,69.44444444, ,,353.1356266,30.6185473,151.1847514,-33.99740453,300,2024-07-06 14:52:46,828,827,151.18475,-33.9974
828,,1,250,69.44444444, ,,353.1356266,30.61871799,151.1850577,-33.99695397,300,2024-07-06 14:52:47,829,828,151.18505,-33.99695
829,,1,250,69.44444444, ,,353.1356266,30.6186054,151.1853641,-33.99650341,300,2024-07-06 14:52:48,830,829,151.18536,-33.9965
830,,1,250,69.44444444, ,,353.1356266,30.6186054,151.1856704,-33.99605285,300,2024-07-06 14:52:49,831,830,151.18567,-33.99605
831,,1,250,69.44444444, ,,353.1356266,30.61855822,151.1859767,-33.99560229,300,2024-07-06 14:52:50,832,831,151.18597,-33.9956
832,,1,250,69.44444444, ,,353.1356266,30.61862355,151.1862830,-33.99515172,300,2024-07-06 14:52:51,833,832,151.18628,-33.99515
833,,1,250,69.44444444, ,,353.1356266,30.61854372,151.1865893,-33.99470115,300,2024-07-06 14:52:52,834,833,151.18658,-33.9947
834,,1,250,69.44444444, ,,353.1356266,30.61860905,151.1868956,-33.99425058,300,2024-07-06 14:52:53,835,834,151.18689,-33.99425
835,,1,250,69.44444444, ,,353.1356266,30.61860905,151.1872019,-33.99380001,300,2024-07-06 14:52:54,836,835,151.18720,-33.9938
836,,1,250,69.44444444, ,,353.1356266,30.61854443,151.1875082,-33.99334943,300,2024-07-06 14:52:55,837,836,151.18750,-33.99334
837,,1,250,69.44444444, ,,353.1356266,30.61862716,151.1878145,-33.99289886,300,2024-07-06 14:52:56,838,837,151.18781,-33.99289
838,,1,250,69.44444444, ,,353.1356266,30.6186199,151.1881208,-33.99244828,300,2024-07-06 14:52:57,839,838,151.18812,-33.99244
839,,1,250,69.44444444, ,,353.1356266,30.61861265,151.1884271,-33.99199769,300,2024-07-06 14:52:58,840,839,151.18842,-33.99199
840,,1,250,69.44444444, ,,353.1356266,30.61867788,151.1887335,-33.99154711,300,2024-07-06 14:52:59,841,840,151.18873,-33.99154
841,,1,250,69.44444444, ,,353.1356266,30.61867788,151.1890398,-33.99109652,300,2024-07-06 14:53:00,842,841,151.18903,-33.99109
842,,1,250,69.44444444, ,,353.1356266,30.61863076,151.1893461,-33.99064593,300,2024-07-06 14:53:01,843,842,151.18934,-33.99064
843,,1,250,69.44444444, ,,353.1356266,30.61872856,151.1896524,-33.99019534,300,2024-07-06 14:53:02,844,843,151.18965,-33.99019
844,,1,250,69.44444444, ,,353.1356266,30.61872856,151.1899587,-33.98974475,300,2024-07-06 14:53:03,845,844,151.18995,-33.98974
845,,1,250,69.44444444, ,,353.1356266,343.8101381,151.1902650,-33.98929415,300,2024-07-06 14:53:04,846,845,151.19026,-33.98929
846,,1,250,69.44444444, ,,353.1356266,343.8101381,151.1905713,-33.98884355,300,2024-07-06 14:53:05,847,846,151.19057,-33.98884
847,,1,250,69.44444444, ,,353.1356266,29.40731813,151.1905906,-33.98836612,300,2024-07-06 14:53:06,848,847,151.19059,-33.98836
848,,1,250,69.44444444, ,,353.1356266,343.456951,151.1904129,-33.98787028,300,2024-07-06 14:53:07,849,848,151.19041,-33.98787
849,,1,250,69.44444444, ,,353.1356266,343.4570645,151.1902353,-33.98737443,300,2024-07-06 14:53:08,850,849,151.19023,-33.98737
850,,1,250,69.44444444, ,,353.1356266,343.4570394,151.1900577,-33.98687859,300,2024-07-06 14:53:09,851,850,151.19005,-33.98687
851,,1,250,69.44444444, ,,353.1356266,343.4570394,151.1898801,-33.98638274,300,2024-07-06 14:53:10,852,851,151.18988,-33.98638
852,,1,250,69.44444444, ,,353.1356266,343.4570394,151.1897024,-33.98588689,300,2024-07-06 14:53:11,853,852,151.18970,-33.98588
853,,1,250,69.44444444, ,,353.1356266,343.4570744,151.1895248,-33.98539103,300,2024-07-06 14:53:12,854,853,151.18952,-33.98539
854,,1,250,69.44444444, ,,353.1356266,343.4570229,151.1893472,-33.98489517,300,2024-07-06 14:53:13,855,854,151.18934,-33.98489
855,,1,250,69.44444444, ,,353.1356266,343.4569714,151.1891696,-33.98439931,300,2024-07-06 14:53:14,856,855,151.18916,-33.98439
856,,1,250,69.44444444, ,,353.1356266,343.4569714,151.1889919,-33.98390345,300,2024-07-06 14:53:15,857,856,151.18899,-33.9839
857,,1,250,69.44444444, ,,353.1356266,343.4569714,151.1888143,-33.98340758,300,2024-07-06 14:53:16,858,857,151.18881,-33.9834
858,,1,250,69.44444444, ,,353.1356266,343.4570329,151.1886367,-33.98291172,300,2024-07-06 14:53:17,859,858,151.18863,-33.98291
859,,1,250,69.44444444, ,,353.1356266,343.4570191,151.1884590,-33.98241584,300,2024-07-06 14:53:18,860,859,151.18845,-33.98241
860,,1,250,69.44444444, ,,353.1356266,343.4570566,151.1882814,-33.98191997,300,2024-07-06 14:53:19,861,860,151.18828,-33.98191
861,,1,250,69.44444444, ,,353.1356266,343.4570566,151.1881038,-33.98142409,300,2024-07-06 14:53:20,862,861,151.18810,-33.98142
862,,1,250,69.44444444, ,,353.1356266,343.4570566,151.1879262,-33.98092821,100,2024-07-06 14:53:21,863,862,151.18792,-33.98092
863,,1,250,69.44444444, ,,353.1356266,343.456903,151.1877485,-33.98043233,100,2024-07-06 14:53:22,864,863,151.18774,-33.98043
864,,1,250,69.44444444, ,,353.1356266,343.4569405,151.1875709,-33.97993644,100,2024-07-06 14:53:23,865,864,151.18757,-33.97993
865,,1,250,69.44444444, ,,353.1356266,343.4570527,151.1873933,-33.97944055,100,2024-07-06 14:53:24,866,865,151.18739,-33.97944
866,,1,250,69.44444444, ,,353.1356266,343.4570527,151.1872157,-33.97894466,100,2024-07-06 14:53:25,867,866,151.18721,-33.97894
867,,1,250,69.44444444, ,,353.1356266,343.4570527,151.1870380,-33.97844877,100,2024-07-06 14:53:26,868,867,151.18703,-33.97844
868,,1,250,69.44444444, ,,353.1356266,343.456988,151.1868604,-33.97795287,100,2024-07-06 14:53:27,869,868,151.18686,-33.97795
869,,1,250,69.44444444, ,,353.1356266,343.4570626,151.1866828,-33.97745697,100,2024-07-06 14:53:28,870,869,151.18668,-33.97745
870,,1,250,69.44444444, ,,353.1356266,343.4570116,151.1865052,-33.97696106,100,2024-07-06 14:53:29,871,870,151.18650,-33.97696
871,,1,250,69.44444444, ,,353.1356266,343.4570116,151.1863275,-33.97646516,100,2024-07-06 14:53:30,872,871,151.18632,-33.97646
872,,1,250,69.44444444, ,,353.1356266,343.4570116,151.1861499,-33.97596925,100,2024-07-06 14:53:31,873,872,151.18614,-33.97596
873,,1,250,69.44444444, ,,353.1356266,343.4569844,151.1859723,-33.97547333,100,2024-07-06 14:53:32,874,873,151.18597,-33.97547
874,,1,250,69.44444444, ,,353.1356266,343.4570216,151.1857947,-33.97497742,100,2024-07-06 14:53:33,875,874,151.18579,-33.97497
875,,1,250,69.44444444, ,,353.1356266,343.4570079,151.1856170,-33.9744815,100,2024-07-06 14:53:34,876,875,151.18561,-33.97448
876,,1,250,69.44444444, ,,353.1356266,343.4570079,151.1854394,-33.97398558,100,2024-07-06 14:53:35,877,876,151.18543,-33.97398
877,,1,250,69.44444444, ,,353.1356266,343.4570079,151.1852618,-33.97348966,100,2024-07-06 14:53:36,878,877,151.18526,-33.97348
878,,1,250,69.44444444, ,,353.1356266,343.4570314,151.1850842,-33.97299373,100,2024-07-06 14:53:37,879,878,151.18508,-33.97299
879,,1,250,69.44444444, ,,353.1356266,343.4570178,151.1849065,-33.9724978,100,2024-07-06 14:53:38,880,879,151.18490,-33.97249
880,,1,250,69.44444444, ,,353.1356266,343.4570548,151.1847289,-33.97200187,100,2024-07-06 14:53:39,881,880,151.18472,-33.972
881,,1,250,69.44444444, ,,353.1356266,343.4570548,151.1845513,-33.97150593,0,2024-07-06 14:53:40,882,881,151.18455,-33.9715
882,,1,250,69.44444444, ,,353.1356266,343.4570548,151.1843736,-33.97100999,0,2024-07-06 14:53:41,883,882,151.18437,-33.971
883,,1,250,69.44444444, ,,353.1356266,343.4570646,151.1841960,-33.97051405,0,2024-07-06 14:53:42,884,883,151.18419,-33.97051
884,,1,250,69.44444444, ,,353.1356266,343.4569773,151.1840184,-33.97001811,0,2024-07-06 14:53:43,885,884,151.18401,-33.97001
885,,1,250,69.44444444, ,,353.1356266,343.4570878,151.1838408,-33.96952216,50,2024-07-06 14:53:44,886,885,151.18384,-33.96952
886,,1,250,69.44444444, ,,353.1356266,343.4570375,151.1836631,-33.96902621,50,2024-07-06 14:53:45,887,886,151.18366,-33.96902
887,,1,250,69.44444444, ,,353.1356266,343.4570375,151.1834855,-33.96853026,50,2024-07-06 14:53:46,888,887,151.18348,-33.96853
888,,1,250,69.44444444, ,,353.1356266,343.4570375,151.1833079,-33.9680343,50,2024-07-06 14:53:47,889,888,151.18330,-33.96803
889,,1,250,69.44444444, ,,353.1356266,343.4570974,151.1831303,-33.96753834,50,2024-07-06 14:53:48,890,889,151.18313,-33.96753
890,,1,250,69.44444444, ,,353.1356266,343.4568869,151.1829526,-33.96704238,50,2024-07-06 14:53:49,891,890,151.18295,-33.96704
891,,1,250,69.44444444, ,,353.1356266,343.4569603,151.1827750,-33.96654642,50,2024-07-06 14:53:50,892,891,151.18277,-33.96654
892,,1,250,69.44444444, ,,353.1356266,343.4569603,151.1825974,-33.96605045,50,2024-07-06 14:53:51,893,892,151.18259,-33.96605
893,,1,250,69.44444444, ,,353.1356266,343.4569603,151.1824306,-33.96555206,50,2024-07-06 14:53:52,894,893,151.18243,-33.96555
894,,1,250,69.44444444, ,,353.1356266,346.5513541,151.1822856,-33.96504886,50,2024-07-06 14:53:53,895,894,151.18228,-33.96504
895,,1,250,69.44444444, ,,353.1356266,346.5513773,151.1821405,-33.96454566,50,2024-07-06 14:53:54,896,895,151.18214,-33.96454
896,,1,250,69.44444444, ,,353.1356266,346.5514894,151.1819954,-33.96404245,50,2024-07-06 14:53:55,897,896,151.18199,-33.96404
897,,1,250,69.44444444, ,,353.1356266,346.5514894,151.1818503,-33.96353924,50,2024-07-06 14:53:56,898,897,151.18185,-33.96353
898,,1,250,69.44444444, ,,353.1356266,346.5514894,151.1817052,-33.96303602,50,2024-07-06 14:53:57,899,898,151.18170,-33.96303
899,,1,250,69.44444444, ,,353.1356266,346.5514077,151.1815601,-33.96253281,50,2024-07-06 14:53:58,900,899,151.18156,-33.96253
900,,1,250,69.44444444, ,,353.1356266,346.5513319,151.1814150,-33.96202959,0,2024-07-06 14:53:59,901,900,151.18141,-33.96202
901,,1,250,69.44444444, ,,353.1356266,346.5514001,151.1812700,-33.96152636,0,2024-07-06 14:54:00,902,901,151.18126,-33.96152
902,,1,250,69.44444444, ,,353.1356266,346.5514001,151.1811249,-33.96102314,0,2024-07-06 14:54:01,903,902,151.18112,-33.96102
903,,1,250,69.44444444, ,,353.1356266,346.5514001,151.1809798,-33.96051991,0,2024-07-06 14:54:02,904,903,151.18097,-33.96051
904,,1,250,69.44444444, ,,353.1356266,346.5513723,151.1808347,-33.96001668,0,2024-07-06 14:54:03,905,904,151.18083,-33.96001
905,,1,250,69.44444444, ,,353.1356266,346.5514405,151.1806896,-33.95951344,0,2024-07-06 14:54:04,906,905,151.18068,-33.95951
906,,1,250,69.44444444, ,,353.1356266,346.5514405,151.1805445,-33.9590102,0,2024-07-06 14:54:05,907,906,151.18054,-33.95901
907,,1,250,69.44444444, ,,353.1356266,346.5514405,151.1803994,-33.95850696,0,2024-07-06 14:54:06,908,907,151.18039,-33.9585
908,,1,250,69.44444444, ,,353.1356266,346.5513849,151.1802543,-33.95800372,0,2024-07-06 14:54:07,909,908,151.18025,-33.958
909,,1,250,69.44444444, ,,353.1356266,346.551337,151.1801093,-33.95750047,0,2024-07-06 14:54:08,910,909,151.18010,-33.9575
910,,1,250,69.44444444, ,,353.1356266,346.5513774,151.1799642,-33.95699722,0,2024-07-06 14:54:09,911,910,151.17996,-33.95699
911,,1,250,69.44444444, ,,353.1356266,346.5513774,151.1798191,-33.95649397,0,2024-07-06 14:54:10,912,911,151.17981,-33.95649
